Jahr,X_WGS84,Y_WGS84,Betriebsname,StrasseLang,HNr,PLZ,Ort,StatZoneSort,StatZoneLang,QuarSort,QuarLang,KreisSort,KreisLang,Oeffnungszeit,Betriebsart,Betriebsstatus,EKoord,NKoord,AnzBetriebe
2017,8.5358910386061,47.4200590987958,Fantasia,Seebacherstrasse,167,8052,Zürich,11902,Schwandenholz,119,Seebach,11,Kreis 11,,Gastwirtschaft,Offen,2682798.135,1252717.561,1
2017,8.54308267933256,47.4231680632005,"Fiirabigbeizli ""Zur alte Chäsi""",Seebacherstrasse,58,8052,Zürich,11904,Höhenring,119,Seebach,11,Kreis 11,0400/Frei,Gastwirtschaft,Offen,2683335.905,1253070.806,1
2017,8.54174209148152,47.4228397169084,Bürgli,Seebacherstrasse,65,8052,Zürich,11904,Höhenring,119,Seebach,11,Kreis 11,,Gastwirtschaft,Offen,2683235.272,1253032.88,1
2017,8.5406361404503,47.4224448226444,Tandoor House,Seebacherstrasse,77,8052,Zürich,11904,Höhenring,119,Seebach,11,Kreis 11,,Gastwirtschaft,Offen,2683152.445,1252987.806,1
2017,8.5208877218517,47.3730283477138,BP Wiedikon,Seebahnstrasse,110,8036,Zürich,3407,Bahnhof Wiedikon,34,Sihlfeld,3,Kreis 3,frei,Tankstelle,Offen,2681738.193,1247473.324,1
2017,8.51852902922518,47.3748488332948,Bar Stadio,Seebahnstrasse,155,8003,Zürich,3405,Idaplatz,34,Sihlfeld,3,Kreis 3,Fr./Sa. Frei,Gastwirtschaft,Offen,2681557.278,1247673.256,1
2017,8.52335565686534,47.3708658703417,Bahnhof Wiedikon,Seebahnstrasse,33,8003,Zürich,3408,Sihlhölzli,34,Sihlfeld,3,Kreis 3,,Gastwirtschaft,Offen,2681927.896,1247235.492,1
2017,8.5540209404798,47.3584501198376,D-Vino Weinbar,Seefeldstrasse,111,8008,Zürich,8202,Gemeinschaftszentrum,82,Mühlebach,8,Kreis 8,,Gastwirtschaft,Offen,2684263.461,1245887.695,1
2017,8.55409421423642,47.3583793483732,Seepoint,Seefeldstrasse,113,8008,Zürich,8202,Gemeinschaftszentrum,82,Mühlebach,8,Kreis 8,,Gastwirtschaft,Offen,2684269.108,1245879.906,1
2017,8.55421331986572,47.3582897208994,Yooji's Seefeld,Seefeldstrasse,115,8008,Zürich,8202,Gemeinschaftszentrum,82,Mühlebach,8,Kreis 8,,Gastwirtschaft,Offen,2684278.247,1245870.07,1
2017,8.55394031998927,47.3580462850766,Ristorante Totò,Seefeldstrasse,124,8008,Zürich,8102,Bellerive,81,Seefeld,8,Kreis 8,0400/frei,Gastwirtschaft,Offen,2684258.009,1245842.714,1
2017,8.55647013382027,47.3558883826261,Metzg,Seefeldstrasse,159,8008,Zürich,8203,Wildbachstrasse,82,Mühlebach,8,Kreis 8,,Gastwirtschaft,Offen,2684452.532,1245605.539,1
2017,8.54874734158749,47.363979243665,Hotel NI - MO,Seefeldstrasse,16,8008,Zürich,8101,Seebad Utoquai,81,Seefeld,8,Kreis 8,,Gastwirtschaft,Offen,2683856.393,1246496.721,1
2017,8.55685228122065,47.3554787821608,Le Beaujolais,Seefeldstrasse,167,8008,Zürich,8203,Wildbachstrasse,82,Mühlebach,8,Kreis 8,,Gastwirtschaft,Offen,2684482.05,1245560.415,1
2017,8.55692055003754,47.3554032717749,Backbar,Seefeldstrasse,169,8008,Zürich,8203,Wildbachstrasse,82,Mühlebach,8,Kreis 8,,Nebenwirtschaft,Offen,2684487.327,1245552.094,1
2017,8.55747160100102,47.3548444395648,Schlüssel,Seefeldstrasse,177,8008,Zürich,8203,Wildbachstrasse,82,Mühlebach,8,Kreis 8,,Gastwirtschaft,Offen,2684529.842,1245490.562,1
2017,8.55688302357564,47.3550006223114,Remo Wüst Bäckerei-Konditorei,Seefeldstrasse,178,8008,Zürich,8103,Tiefenbrunnen,81,Seefeld,8,Kreis 8,,Nebenwirtschaft,Offen,2684485.13,1245507.291,1
2017,8.55721147039932,47.3547000858773,Lo Stuzzichino al Mercato,Seefeldstrasse,184,8008,Zürich,8103,Tiefenbrunnen,81,Seefeld,8,Kreis 8,,Nebenwirtschaft,Offen,2684510.419,1245474.234,1
2017,8.55772533091167,47.3546452821415,Strozzi's,Seefeldstrasse,187,8008,Zürich,8203,Wildbachstrasse,82,Mühlebach,8,Kreis 8,,Gastwirtschaft,Offen,2684549.326,1245468.695,1
2017,8.54915851160993,47.3640967525505,Cafe Che,Seefeldstrasse,19,8008,Zürich,8201,Kreuzstrasse,82,Mühlebach,8,Kreis 8,,Nebenwirtschaft,Offen,2683887.265,1246510.224,1
2017,8.55940027867776,47.3528395884288,Hornegg,Seefeldstrasse,201,8008,Zürich,8203,Wildbachstrasse,82,Mühlebach,8,Kreis 8,,Gastwirtschaft,Offen,2684678.729,1245269.762,1
2017,8.55820376662093,47.3536630339676,dellaNonna,Seefeldstrasse,202,8008,Zürich,8103,Tiefenbrunnen,81,Seefeld,8,Kreis 8,,Nebenwirtschaft,Offen,2684587.028,1245360.014,1
2017,8.55882026414742,47.3529944029872,Le Musigny,Seefeldstrasse,214,8008,Zürich,8103,Tiefenbrunnen,81,Seefeld,8,Kreis 8,0400/Frei,Gastwirtschaft,Offen,2684634.664,1245286.347,1
2017,8.56116422326178,47.3518974095106,Blaue Ente,Seefeldstrasse,223,8008,Zürich,8204,Mühle,82,Mühlebach,8,Kreis 8,,Gastwirtschaft,Offen,2684813.491,1245166.925,1
2017,8.5613111734732,47.351708852792,Miller's Studio,Seefeldstrasse,225,8008,Zürich,8204,Mühle,82,Mühlebach,8,Kreis 8,,Gastwirtschaft,Offen,2684824.893,1245146.122,1
2017,8.56105752119994,47.3514828039154,Kornsilo,Seefeldstrasse,231,8008,Zürich,8204,Mühle,82,Mühlebach,8,Kreis 8,,Gastwirtschaft,Offen,2684806.089,1245120.718,1
2017,8.54952131039554,47.363692158969,Bimi,Seefeldstrasse,25,8008,Zürich,8201,Kreuzstrasse,82,Mühlebach,8,Kreis 8,,Gastwirtschaft,Offen,2683915.305,1246465.633,1
2017,8.54952131039554,47.363692158969,Gärtnerei,Seefeldstrasse,25,8008,Zürich,8201,Kreuzstrasse,82,Mühlebach,8,Kreis 8,,Gastwirtschaft,Offen,2683915.305,1246465.633,1
2017,8.56324345348645,47.3490503843077,Trattoria Blumenau,Seefeldstrasse,269,8008,Zürich,8204,Mühle,82,Mühlebach,8,Kreis 8,,Gastwirtschaft,Offen,2684975.113,1244852.671,1
2017,8.54963142326655,47.3635334590668,Sazio,Seefeldstrasse,27,8008,Zürich,8201,Kreuzstrasse,82,Mühlebach,8,Kreis 8,,Gastwirtschaft,Offen,2683923.872,1246448.108,1
2017,8.56336001340714,47.3488951062748,La Zagra,Seefeldstrasse,273,8008,Zürich,8204,Mühle,82,Mühlebach,8,Kreis 8,,Gastwirtschaft,Offen,2684984.167,1244835.535,1
2017,8.54972060393688,47.3629878705085,Asian Moon,Seefeldstrasse,40,8008,Zürich,8101,Seebad Utoquai,81,Seefeld,8,Kreis 8,,Gastwirtschaft,Offen,2683931.467,1246387.55,1
2017,8.5482743718493,47.3650931289275,Masi-Winebar,Seefeldstrasse,5,8008,Zürich,8201,Kreuzstrasse,82,Mühlebach,8,Kreis 8,tägl. 0400 Uhr,Gastwirtschaft,Offen,2683818.917,1246620.047,1
2017,8.55110984742729,47.3618640036211,Tiffins Take Away,Seefeldstrasse,61,8008,Zürich,8201,Kreuzstrasse,82,Mühlebach,8,Kreis 8,,Gastwirtschaft,Offen,2684038.174,1246264.096,1
2017,8.55066090801165,47.3618455606996,Ginger,Seefeldstrasse,62,8008,Zürich,8101,Seebad Utoquai,81,Seefeld,8,Kreis 8,,Gastwirtschaft,Offen,2684004.292,1246261.565,1
2017,8.55128097634767,47.3616644246928,Sorell Hotel Seefeld,Seefeldstrasse,63,8008,Zürich,8201,Kreuzstrasse,82,Mühlebach,8,Kreis 8,,Gastwirtschaft,Offen,2684051.415,1246242.092,1
2017,8.54863583466924,47.3649950710321,Cheti's Curry,Seefeldstrasse,7a,8008,Zürich,8201,Kreuzstrasse,82,Mühlebach,8,Kreis 8,,Kleinwirtschaft,Offen,2683846.373,1246609.532,1
2017,8.55165259366962,47.3607681063395,Razzia-Kultur,Seefeldstrasse,82,8008,Zürich,8101,Seebad Utoquai,81,Seefeld,8,Kreis 8,,Veranstaltungsraum,Offen,2684080.899,1246142.846,1
2017,8.55211682961346,47.3602142312019,Stripped Pizza,Seefeldstrasse,88,8008,Zürich,8102,Bellerive,81,Seefeld,8,Kreis 8,,Gastwirtschaft,Offen,2684116.84,1246081.769,1
2017,8.54860946397938,47.3647185787256,Pur Pur,Seefeldstrasse,9,8008,Zürich,8201,Kreuzstrasse,82,Mühlebach,8,Kreis 8,0400/frei,Gastwirtschaft,Offen,2683844.816,1246578.766,1
2017,8.5537100492774,47.3597300187979,Kirchgemeinde Neumünster,Seefeldstrasse,91,8008,Zürich,8202,Gemeinschaftszentrum,82,Mühlebach,8,Kreis 8,,Gastwirtschaft,Offen,2684237.954,1246029.648,1
2017,8.55398991376764,47.3591843204582,Gemeinschaftszentrum Riesbach,Seefeldstrasse,93,8008,Zürich,8202,Gemeinschaftszentrum,82,Mühlebach,8,Kreis 8,,Gastwirtschaft,Offen,2684259.957,1245969.283,1
2017,8.55242739068106,47.3597809328055,Tandoori-BBQ,Seefeldstrasse,96,8008,Zürich,8102,Bellerive,81,Seefeld,8,Kreis 8,,Gastwirtschaft,Offen,2684140.983,1246033.932,1
2017,8.54935198741274,47.3614010038302,Latino,Seegartenstrasse,14,8008,Zürich,8101,Seebad Utoquai,81,Seefeld,8,Kreis 8,,Gastwirtschaft,Offen,2683906.121,1246210.743,1
2017,8.54779715114792,47.3643357853667,Seehof,Seehofstrasse,11,8008,Zürich,8101,Seebad Utoquai,81,Seefeld,8,Kreis 8,,Gastwirtschaft,Offen,2683784.062,1246535.343,1
2017,8.53333205130867,47.3577243159217,Belvoirpark,Seestrasse,125,8002,Zürich,2403,Belvoir-Park,24,Enge,2,Kreis 2,Fr/Sa frei,Gastwirtschaft,Offen,2682701.73,1245784.997,1
2017,8.53176262264725,47.3647210862473,Starbucks Tessinerplatz,Seestrasse,19,8002,Zürich,2402,Kongresshaus,24,Enge,2,Kreis 2,,Gastwirtschaft,Offen,2682572.336,1246561.181,1
2017,8.53161100488346,47.3525546090392,Klinik Im Park,Seestrasse,220,8027,Zürich,2404,Museum Rietberg,24,Enge,2,Kreis 2,,Gastwirtschaft,Offen,2682579.724,1245208.465,1
2017,8.53155213721549,47.363529295142,FIFA Museum Gastronomie,Seestrasse,25,8002,Zürich,2403,Belvoir-Park,24,Enge,2,Kreis 2,,Gastwirtschaft,Offen,2682558.283,1246428.467,1
2017,8.53208448404831,47.3654220181322,Le Rendez-vous,Seestrasse,3,8002,Zürich,2402,Kongresshaus,24,Enge,2,Kreis 2,,Gastwirtschaft,Offen,2682595.561,1246639.443,1
2017,8.53270024727043,47.3470584194092,"Tong Thai Dee, Take Away",Seestrasse,334,8038,Zürich,2102,Bellariastrasse,21,Wollishofen,2,Kreis 2,,Nebenwirtschaft,Offen,2682670.535,1244598.598,1
2017,8.53379508879647,47.3453048306207,Zur rote Buech,Seestrasse,361,8038,Zürich,2101,Bahnhof Wollishofen,21,Wollishofen,2,Kreis 2,,Gastwirtschaft,Offen,2682755.979,1244404.805,1
2017,8.53598985446721,47.343317122542,Ziegel oh Lac,Seestrasse,407,8038,Zürich,2106,Waschanstalt,21,Wollishofen,2,Kreis 2,0200/0400 Uhr,Gastwirtschaft,Offen,2682924.905,1244186.148,1
2017,8.53739444881366,47.3409682872518,Strandbad Wollishofen,Seestrasse,451,8038,Zürich,2106,Waschanstalt,21,Wollishofen,2,Kreis 2,,Ausgabestelle,Offen,2683034.696,1243926.513,1
2017,8.5381122503324,47.3405395855436,Wöschi,Seestrasse,457,8038,Zürich,2106,Waschanstalt,21,Wollishofen,2,Kreis 2,,Gastwirtschaft,Offen,2683089.605,1243879.614,1
2017,8.54050633357076,47.3383956543283,Seerose,Seestrasse,493,8038,Zürich,2112,See Süd-West,21,Wollishofen,2,Kreis 2,,Gastwirtschaft,Offen,2683273.864,1243643.811,1
2017,8.54222513377192,47.3359049121574,Fischers-Fritz,Seestrasse,557,8038,Zürich,2106,Waschanstalt,21,Wollishofen,2,Kreis 2,,Gastwirtschaft,Offen,2683407.647,1243368.741,1
2017,8.5318940862624,47.3652096370182,Enge Bar,Seestrasse,7,8002,Zürich,2402,Kongresshaus,24,Enge,2,Kreis 2,Fr./Sa. Frei,Gastwirtschaft,Offen,2682581.509,1246615.632,1
2017,8.53181883131879,47.359650476077,Da Guido,Seestrasse,82,8002,Zürich,2404,Museum Rietberg,24,Enge,2,Kreis 2,,Gastwirtschaft,Offen,2682584.435,1245997.536,1
2017,8.53770356045875,47.3743016481578,Level5,Seidengasse,1,8001,Zürich,1402,Sihlporte,14,City,1,Kreis 1,,Nebenwirtschaft,Offen,2683006.149,1247632.53,1
2017,8.53770356045875,47.3743016481578,Jelmoli Warenhaus,Seidengasse,1,8021,Zürich,1402,Sihlporte,14,City,1,Kreis 1,,Gastwirtschaft,Offen,2683006.149,1247632.53,1
2017,8.53805777773238,47.3743362817353,Sesam Falafelbar,Seidengasse,6,8001,Zürich,1402,Sihlporte,14,City,1,Kreis 1,,Ausgabestelle,Offen,2683032.845,1247636.755,1
2017,8.54653307891579,47.3736653737193,Tip Top,Seilergraben,13,8001,Zürich,1102,Prediger,11,Rathaus,1,Kreis 1,0400/frei,Gastwirtschaft,Offen,2683673.939,1247571.172,1
2017,8.54470330106104,47.3761818246238,Du Théâtre,Seilergraben,69,8001,Zürich,1101,Zähringerstrasse,11,Rathaus,1,Kreis 1,,Gastwirtschaft,Offen,2683531.812,1247848.979,1
2017,8.54662759838445,47.3735488253867,Hirschberg,Seilergraben,9,8001,Zürich,1102,Prediger,11,Rathaus,1,Kreis 1,,Gastwirtschaft,Offen,2683681.26,1247558.316,1
2017,8.53293587651391,47.3702663330608,Nagasui,Selnaustrasse,16,8002,Zürich,1403,Selnaustrasse,14,City,1,Kreis 1,,Gastwirtschaft,Offen,2682652.357,1247178.887,1
2017,8.5326386982336,47.3703920308609,Alterszentrum Selnau,Selnaustrasse,18,8001,Zürich,1403,Selnaustrasse,14,City,1,Kreis 1,,Gastwirtschaft,Offen,2682629.718,1247192.548,1
2017,8.53356855602537,47.3698670874447,2. Akt,Selnaustrasse,2,8001,Zürich,1403,Selnaustrasse,14,City,1,Kreis 1,täglich bis 0400 Uhr,Gastwirtschaft,Offen,2682700.759,1247135.169,1
2017,8.5323033228505,47.3724830683547,Haus Konstruktiv,Selnaustrasse,25a,8001,Zürich,1402,Sihlporte,14,City,1,Kreis 1,,Gastwirtschaft,Offen,2682601.149,1247424.658,1
2017,8.53261426534903,47.3727951604077,Tales Bar,Selnaustrasse,29,8001,Zürich,1402,Sihlporte,14,City,1,Kreis 1,täglich bis 0400 Uhr,Gastwirtschaft,Offen,2682624.148,1247459.681,1
2017,8.5317734944995,47.3710462804282,Wallstreet,Selnaustrasse,30,8001,Zürich,1402,Sihlporte,14,City,1,Kreis 1,,Gastwirtschaft,Offen,2682563.361,1247264.371,1
2017,8.53167400660189,47.3712350674041,ConventionPoint,Selnaustrasse,32,8001,Zürich,1402,Sihlporte,14,City,1,Kreis 1,,Gastwirtschaft,Offen,2682555.555,1247285.254,1
2017,8.53274161101959,47.3725572652515,Selnautreff,Selnaustrasse,46,8001,Zürich,1402,Sihlporte,14,City,1,Kreis 1,,Gastwirtschaft,Offen,2682634.134,1247433.368,1
2017,8.53311238559234,47.369801185892,Selnau Wok's Gmbh,Selnaustrasse,5,8002,Zürich,1403,Selnaustrasse,14,City,1,Kreis 1,,Nebenwirtschaft,Offen,2682666.409,1247127.362,1
2017,8.53337573443621,47.3699845477755,The Pub,Selnaustrasse,6,8001,Zürich,1403,Selnaustrasse,14,City,1,Kreis 1,"So-Do bis 4:00, Fr und Sa bis 5:00",Gastwirtschaft,Offen,2682686.014,1247148.024,1
2017,8.51016374823683,47.3649033694426,Seniorama Im Tiergarten,Sieberstrasse,10,8055,Zürich,3101,Höfliweg,31,Alt-Wiedikon,3,Kreis 3,,Gastwirtschaft,Offen,2680940.647,1246558.943,1
2017,8.55399729341755,47.4123968001817,Tokyo Avenue,Siewerdtstrasse,69,8050,Zürich,11506,Messegelände,115,Oerlikon,11,Kreis 11,,Gastwirtschaft,Offen,2684176.424,1251884.988,1
2017,8.55421513977368,47.4124224926828,Jil,Siewerdtstrasse,71,8050,Zürich,11506,Messegelände,115,Oerlikon,11,Kreis 11,0400/frei,Dancing / Disco,Offen,2684192.823,1251888.078,1
2017,8.55458518024937,47.4124698058799,sektor11,Siewerdtstrasse,73,8050,Zürich,11506,Messegelände,115,Oerlikon,11,Kreis 11,0400/frei,Gastwirtschaft,Offen,2684220.673,1251893.735,1
2017,8.55500959209098,47.4118103186432,Kunsteisbahn Oerlikon,Siewerdtstrasse,80,8050,Zürich,11506,Messegelände,115,Oerlikon,11,Kreis 11,,Gastwirtschaft,Offen,2684253.744,1251820.874,1
2017,8.55576271943085,47.411824720595,Sportplatz Neudorf Oerlikon,Siewerdtstrasse,84,8050,Zürich,11506,Messegelände,115,Oerlikon,11,Kreis 11,,Gastwirtschaft,Offen,2684310.556,1251823.284,1
2017,8.53185955488717,47.3702028012735,Roma,Sihlamtsstrasse,5,8001,Zürich,1403,Selnaustrasse,14,City,1,Kreis 1,,Gastwirtschaft,Offen,2682571.167,1247170.691,1
2017,8.51761801375206,47.3729380243385,Tillsamman,Sihlfeldstrasse,10,8003,Zürich,3405,Idaplatz,34,Sihlfeld,3,Kreis 3,,Gastwirtschaft,Offen,2681491.401,1247459.882,1
2017,8.51611573975226,47.3774496343215,Orion,Sihlfeldstrasse,113,8004,Zürich,4403,Bullingerhof,44,Hard,4,Kreis 4,,Gastwirtschaft,Offen,2681371.061,1247959.886,1
2017,8.51677831270871,47.3745473268425,SANTO,Sihlfeldstrasse,45,8003,Zürich,3405,Idaplatz,34,Sihlfeld,3,Kreis 3,,Gastwirtschaft,Offen,2681425.528,1247637.919,1
2017,8.51677831270871,47.3745473268425,Shere Punjab,Sihlfeldstrasse,45,8003,Zürich,3405,Idaplatz,34,Sihlfeld,3,Kreis 3,,Nebenwirtschaft,Offen,2681425.528,1247637.919,1
2017,8.51672561248575,47.3747084892632,RAYGRODSKI,Sihlfeldstrasse,49,8003,Zürich,3405,Idaplatz,34,Sihlfeld,3,Kreis 3,0200/frei,Gastwirtschaft,Offen,2681421.302,1247655.781,1
2017,8.51691649558269,47.3753441815788,Lily's,Sihlfeldstrasse,58,8003,Zürich,3405,Idaplatz,34,Sihlfeld,3,Kreis 3,,Gastwirtschaft,Offen,2681434.746,1247726.65,1
2017,8.51656961767879,47.3752202462621,Miki,Sihlfeldstrasse,63,8003,Zürich,3405,Idaplatz,34,Sihlfeld,3,Kreis 3,,Gastwirtschaft,Offen,2681408.74,1247712.512,1
2017,8.51641858352911,47.375874007288,Five Spice,Sihlfeldstrasse,81,8004,Zürich,4403,Bullingerhof,44,Hard,4,Kreis 4,Fr./Sa. Frei,Gastwirtschaft,Offen,2681396.336,1247785.035,1
2017,8.51630636081696,47.3761100063015,Derby,Sihlfeldstrasse,85,8004,Zürich,4403,Bullingerhof,44,Hard,4,Kreis 4,,Gastwirtschaft,Offen,2681387.501,1247811.155,1
2017,8.51630636081696,47.3761100063015,La Ola Bar,Sihlfeldstrasse,85,8004,Zürich,4403,Bullingerhof,44,Hard,4,Kreis 4,,Gastwirtschaft,Offen,2681387.501,1247811.155,1
2017,8.51625296493944,47.3764871112335,Rosie,Sihlfeldstrasse,89,8004,Zürich,4403,Bullingerhof,44,Hard,4,Kreis 4,0400/frei,Gastwirtschaft,Offen,2681382.893,1247853.023,1
2017,8.52735005294361,47.3793889985388,Rothaus,Sihlhallenstrasse,1,8004,Zürich,4201,Schöneggplatz,42,Langstrasse,4,Kreis 4,0400/frei,Gastwirtschaft,Offen,2682216.42,1248187.198,1
2017,8.52670042643648,47.3797112609788,Bar 27,Sihlhallenstrasse,11,8004,Zürich,4201,Schöneggplatz,42,Langstrasse,4,Kreis 4,0400/frei,Gastwirtschaft,Offen,2682166.869,1248222.344,1
2017,8.52642141267714,47.3801216006874,Phuket Asia Center,Sihlhallenstrasse,28,8004,Zürich,4201,Schöneggplatz,42,Langstrasse,4,Kreis 4,,Nebenwirtschaft,Offen,2682145.168,1248267.67,1
2017,8.52720920367769,47.379466334514,Bar Rossi,Sihlhallenstrasse,3,8004,Zürich,4201,Schöneggplatz,42,Langstrasse,4,Kreis 4,0400/Frei,Gastwirtschaft,Offen,2682205.665,1248195.648,1
2017,8.53454230330861,47.3844328611569,Quartierhaus Kreis 5,Sihlquai,115,8005,Zürich,5104,Berufsschulen,51,Gewerbeschule,5,Kreis 5,0200/0400 Uhr,Gastwirtschaft,Offen,2682751.685,1248755.492,1
2017,8.53405270734055,47.3847450198975,Photobastei 2.0,Sihlquai,125,8005,Zürich,5104,Berufsschulen,51,Gewerbeschule,5,Kreis 5,Fr./Sa. 0200,Gastwirtschaft,Offen,2682714.234,1248789.679,1
2017,8.53380630990603,47.3848855655837,Impact Hub Zürich,Sihlquai,131,8005,Zürich,5104,Berufsschulen,51,Gewerbeschule,5,Kreis 5,,Gastwirtschaft,Offen,2682695.412,1248805.044,1
2017,8.52995348205146,47.3876567922129,Planet 5,Sihlquai,240,8005,Zürich,5103,Kornhaus,51,Gewerbeschule,5,Kreis 5,Fr./Sa. Frei,Gastwirtschaft,Offen,2682400.225,1249109.073,1
2017,8.52995348205146,47.3876567922129,Provitreff,Sihlquai,240,8005,Zürich,5103,Kornhaus,51,Gewerbeschule,5,Kreis 5,0400/Frei,Gastwirtschaft,Offen,2682400.225,1249109.073,1
2017,8.53688246449116,47.3735786928608,Bovelli,Sihlstrasse,20,8001,Zürich,1402,Sihlporte,14,City,1,Kreis 1,Fr./Sa. Frei,Gastwirtschaft,Offen,2682945.266,1247551.29,1
2017,8.53718508436515,47.3733304997247,Gärtnerei,Sihlstrasse,21,8001,Zürich,1402,Sihlporte,14,City,1,Kreis 1,,Gastwirtschaft,Offen,2682968.506,1247524.018,1
2017,8.53671852938032,47.3732744706613,Hiltl,Sihlstrasse,28,8001,Zürich,1402,Sihlporte,14,City,1,Kreis 1,0400/frei,Gastwirtschaft,Offen,2682933.359,1247517.296,1
2017,8.53654292112351,47.3728977953763,Glockenhof,Sihlstrasse,31,8001,Zürich,1402,Sihlporte,14,City,1,Kreis 1,,Gastwirtschaft,Offen,2682920.683,1247475.235,1
2017,8.53636394215958,47.3728511295802,Cevi Zentrum Glockenhof,Sihlstrasse,33,8021,Zürich,1402,Sihlporte,14,City,1,Kreis 1,,Gastwirtschaft,Offen,2682907.239,1247469.858,1
2017,8.53271597340965,47.3732900088613,George Bar & Grill,Sihlstrasse,50,8001,Zürich,1402,Sihlporte,14,City,1,Kreis 1,0400/Frei,Gastwirtschaft,Offen,2682631.062,1247514.801,1
2017,8.53400058495575,47.3725643398384,Dal Nastro,Sihlstrasse,55,8001,Zürich,1402,Sihlporte,14,City,1,Kreis 1,Fr./Sa. Frei,Gastwirtschaft,Offen,2682729.202,1247435.481,1
2017,8.53345226208151,47.3724883392507,Bar Basso,Sihlstrasse,59,8001,Zürich,1402,Sihlporte,14,City,1,Kreis 1,,Gastwirtschaft,Offen,2682687.91,1247426.454,1
2017,8.53332533186531,47.3727469470877,Bar a Dox,Sihlstrasse,73,8001,Zürich,1402,Sihlporte,14,City,1,Kreis 1,0200/frei,Gastwirtschaft,Offen,2682677.923,1247455.07,1
2017,8.53735515190283,47.3736847658795,Sorell Hotel Seidenhof,Sihlstrasse,9,8021,Zürich,1402,Sihlporte,14,City,1,Kreis 1,,Gastwirtschaft,Offen,2682980.798,1247563.582,1
2017,8.5330929262552,47.3727305384817,Shakeweek,Sihlstrasse,93,8001,Zürich,1402,Sihlporte,14,City,1,Kreis 1,,Gastwirtschaft,Offen,2682660.397,1247453.001,1
2017,8.53271245284576,47.3729946240282,Saigon,Sihlstrasse,97,8001,Zürich,1402,Sihlporte,14,City,1,Kreis 1,,Gastwirtschaft,Offen,2682631.254,1247481.959,1
2017,8.532525081802,47.3730344120675,Subway,Sihlstrasse,99,8001,Zürich,1402,Sihlporte,14,City,1,Kreis 1,Fr./Sa. 0200,Gastwirtschaft,Offen,2682617.042,1247486.185,1
2017,8.54698330844018,47.378968731351,Sunnehus,Sonneggstrasse,17,8006,Zürich,6304,Culmannstrasse,63,Oberstrass,6,Kreis 6,,Gastwirtschaft,Offen,2683699.612,1248161.232,1
2017,8.51753688026025,47.3287079484649,BP Service Leimbach,Soodstrasse,42,8002,Zürich,2302,Mahrbachweg,23,Leimbach,2,Kreis 2,,Tankstelle,Offen,2681552.882,1242542.706,1
2017,8.54092355916399,47.4131731087195,Coop Eleven to go,Sophie-Taeuber-Strasse,2,8050,Zürich,11501,Neu-Oerlikon,115,Oerlikon,11,Kreis 11,,Gastwirtschaft,Offen,2683188.611,1251957.35,1
2017,8.54038802617443,47.4129667679225,Coop Restaurant Center 11,Sophie-Taeuber-Strasse,4,8050,Zürich,11501,Neu-Oerlikon,115,Oerlikon,11,Kreis 11,,Gastwirtschaft,Offen,2683148.52,1251933.843,1
2017,8.54409412380133,47.3716572848508,Cabaret Voltaire,Spiegelgasse,1,8001,Zürich,1103,Grossmünster,11,Rathaus,1,Kreis 1,"Mo-Do 1100-2400, Fr 1100-0200, Sa 1000-0200, So 1200-1900_Bei Veranstalt. Fr 11-04, Sa 10-04",Gastwirtschaft,Offen,2683492.896,1247345.333,1
2017,8.48455649018119,47.3878159153458,Seniorenresidenz Spirgarten,Spirgartenstrasse,2,8048,Zürich,9205,Dachslernstrasse,92,Altstetten,9,Kreis 9,,Gastwirtschaft,Offen,2678972.519,1249080.086,1
2017,8.54444533060581,47.3734743802569,Cupcake Affair,Spitalgasse,10,8001,Zürich,1102,Prediger,11,Rathaus,1,Kreis 1,,Nebenwirtschaft,Offen,2683516.573,1247547.715,1
2017,8.54452018095079,47.373499695624,La Zoupa,Spitalgasse,12,8001,Zürich,1102,Prediger,11,Rathaus,1,Kreis 1,,Ausgabestelle,Offen,2683522.186,1247550.609,1
2017,8.54462887500098,47.3735325756408,Barfüsser,Spitalgasse,14,8001,Zürich,1102,Prediger,11,Rathaus,1,Kreis 1,0200/frei,Gastwirtschaft,Offen,2683530.343,1247554.38,1
2017,8.54403304135358,47.3733607869201,Colibri Bar,Spitalgasse,2,8001,Zürich,1102,Prediger,11,Rathaus,1,Kreis 1,0200/Frei,Gastwirtschaft,Offen,2683485.615,1247534.648,1
2017,8.54401020667614,47.3735565150473,Platzhirsch,Spitalgasse,3,8001,Zürich,1102,Prediger,11,Rathaus,1,Kreis 1,0400/Frei,Gastwirtschaft,Offen,2683483.584,1247556.383,1
2017,8.5442485892537,47.3736328151934,Ciccetteria,Spitalgasse,5,8001,Zürich,1102,Prediger,11,Rathaus,1,Kreis 1,,Gastwirtschaft,Offen,2683501.467,1247565.119,1
2017,8.5442485892537,47.3736328151934,Heaven,Spitalgasse,5,8001,Zürich,1102,Prediger,11,Rathaus,1,Kreis 1,0400/Frei,Dancing / Disco,Offen,2683501.467,1247565.119,1
2017,8.53422277901032,47.3646082364851,Alden Luxury Suite Hotel,Splügenstrasse,2,8002,Zürich,2402,Kongresshaus,24,Enge,2,Kreis 2,,Gastwirtschaft,Offen,2682758.332,1246551.227,1
2017,8.55090148752013,47.382284577989,Cafe Bar Meierei,Spyristrasse,9,8044,Zürich,6305,Bolleystrasse,63,Oberstrass,6,Kreis 6,,Gastwirtschaft,Offen,2683990.255,1248534.045,1
