"ObjectID","Datum","Standort","Velo_in","Velo_out","Fuss_in","Fuss_out"
5339,2009-12-31T08:15:00,"ECO09022739",0,0,,
5340,2009-12-31T08:30:00,"ECO09022739",2,0,,
5341,2009-12-31T08:45:00,"ECO09022739",2,0,,
5342,2009-12-31T09:00:00,"ECO09022739",1,0,,
5343,2009-12-31T09:15:00,"ECO09022739",1,0,,
5344,2009-12-31T09:30:00,"ECO09022739",1,0,,
5345,2009-12-31T09:45:00,"ECO09022739",1,0,,
5346,2009-12-31T10:00:00,"ECO09022739",5,0,,
5347,2009-12-31T10:15:00,"ECO09022739",3,0,,
5348,2009-12-31T10:30:00,"ECO09022739",2,0,,
5349,2009-12-31T10:45:00,"ECO09022739",1,0,,
5350,2009-12-31T11:00:00,"ECO09022739",0,1,,
5351,2009-12-31T11:15:00,"ECO09022739",1,0,,
5352,2009-12-31T11:30:00,"ECO09022739",3,1,,
5353,2009-12-31T11:45:00,"ECO09022739",5,0,,
5354,2009-12-31T12:00:00,"ECO09022739",2,0,,
5355,2009-12-31T12:15:00,"ECO09022739",1,0,,
5356,2009-12-31T12:30:00,"ECO09022739",1,1,,
5357,2009-12-31T12:45:00,"ECO09022739",0,2,,
5358,2009-12-31T13:00:00,"ECO09022739",2,0,,
5359,2009-12-31T13:15:00,"ECO09022739",0,0,,
5360,2009-12-31T13:30:00,"ECO09022739",4,0,,
5361,2009-12-31T13:45:00,"ECO09022739",1,0,,
5362,2009-12-31T14:00:00,"ECO09022739",0,0,,
5363,2009-12-31T14:15:00,"ECO09022739",2,0,,
5364,2009-12-31T14:30:00,"ECO09022739",1,1,,
5365,2009-12-31T14:45:00,"ECO09022739",0,0,,
5366,2009-12-31T15:00:00,"ECO09022739",0,3,,
5367,2009-12-31T15:15:00,"ECO09022739",0,2,,
5368,2009-12-31T15:30:00,"ECO09022739",0,5,,
5369,2009-12-31T15:45:00,"ECO09022739",0,0,,
5370,2009-12-31T16:00:00,"ECO09022739",1,1,,
5371,2009-12-31T16:15:00,"ECO09022739",0,0,,
5372,2009-12-31T16:30:00,"ECO09022739",2,1,,
5373,2009-12-31T16:45:00,"ECO09022739",1,0,,
5374,2009-12-31T17:00:00,"ECO09022739",2,0,,
5375,2009-12-31T17:15:00,"ECO09022739",0,0,,
5376,2009-12-31T17:30:00,"ECO09022739",1,0,,
5377,2009-12-31T17:45:00,"ECO09022739",1,3,,
5378,2009-12-31T18:00:00,"ECO09022739",2,1,,
5379,2009-12-31T18:15:00,"ECO09022739",1,1,,
5380,2009-12-31T18:30:00,"ECO09022739",1,2,,
5381,2009-12-31T18:45:00,"ECO09022739",1,0,,
5382,2009-12-31T19:00:00,"ECO09022739",0,1,,
5383,2009-12-31T19:15:00,"ECO09022739",1,1,,
5384,2009-12-31T19:30:00,"ECO09022739",5,1,,
5385,2009-12-31T19:45:00,"ECO09022739",1,0,,
5386,2009-12-31T20:00:00,"ECO09022739",0,0,,
5387,2009-12-31T20:15:00,"ECO09022739",0,0,,
5388,2009-12-31T20:30:00,"ECO09022739",3,1,,
5389,2009-12-31T20:45:00,"ECO09022739",0,1,,
5390,2009-12-31T21:00:00,"ECO09022739",2,1,,
5391,2009-12-31T21:15:00,"ECO09022739",0,0,,
5392,2009-12-31T21:30:00,"ECO09022739",0,0,,
5393,2009-12-31T21:45:00,"ECO09022739",1,0,,
5394,2009-12-31T22:00:00,"ECO09022739",0,2,,
5395,2009-12-31T22:15:00,"ECO09022739",0,0,,
5396,2009-12-31T22:30:00,"ECO09022739",0,0,,
5397,2009-12-31T22:45:00,"ECO09022739",0,0,,
5398,2009-12-31T23:00:00,"ECO09022739",0,1,,
5399,2009-12-31T23:15:00,"ECO09022739",0,2,,
5400,2009-12-31T23:30:00,"ECO09022739",1,0,,
5401,2009-12-31T23:45:00,"ECO09022739",3,0,,
